batch_id,product_name,product_type,quality_grade,produced_date,expiry_date,quantity,storage_type,city
B-2282,Onion,Fresh,C,2026-02-09,2026-02-23,119,Ambient,New York
B-2283,Fish,Chilled,B,2026-02-05,2026-02-10,233,Refrigerated,New York
B-2284,Meat,Chilled,A,2026-02-09,2026-02-14,344,Refrigerated,Chicago
B-2285,Milk,Chilled,C,2026-02-04,2026-02-11,344,Refrigerated,Houston
B-2286,Tomato,Fresh,C,2026-02-06,2026-02-20,130,Ambient,New York
B-2287,Meat,Chilled,B,2026-02-06,2026-02-11,332,Refrigerated,New York
B-2288,Onion,Fresh,B,2026-02-01,2026-02-15,355,Ambient,Los Angeles
B-2289,Milk,Chilled,A,2026-02-01,2026-02-08,348,Refrigerated,Los Angeles
B-2290,Onion,Fresh,C,2026-02-03,2026-02-17,81,Ambient,Houston
B-2291,Milk,Chilled,A,2026-02-01,2026-02-08,77,Refrigerated,Chicago
B-2292,Tomato,Fresh,C,2026-01-31,2026-02-14,281,Ambient,New York
B-2293,Fish,Chilled,B,2026-02-05,2026-02-10,442,Refrigerated,Phoenix
B-2294,Milk,Chilled,A,2026-02-07,2026-02-14,123,Refrigerated,Houston
B-2295,Onion,Fresh,C,2026-02-01,2026-02-15,378,Ambient,Chicago
B-2296,Milk,Chilled,B,2026-02-02,2026-02-09,59,Refrigerated,Phoenix
B-2297,Tomato,Fresh,B,2026-02-06,2026-02-20,239,Ambient,Houston
B-2298,Fish,Chilled,B,2026-02-06,2026-02-11,298,Refrigerated,New York
B-2299,Onion,Fresh,A,2026-02-08,2026-02-22,396,Ambient,Los Angeles
B-2300,Onion,Fresh,C,2026-01-31,2026-02-14,278,Ambient,Phoenix
B-2301,Meat,Chilled,A,2026-02-02,2026-02-07,417,Refrigerated,New York
B-2302,Onion,Fresh,A,2026-02-01,2026-02-15,303,Ambient,Houston
B-2303,Tomato,Fresh,B,2026-02-03,2026-02-17,464,Ambient,Phoenix
B-2304,Meat,Chilled,C,2026-02-08,2026-02-13,60,Refrigerated,Phoenix
B-2305,Tomato,Fresh,A,2026-02-02,2026-02-16,379,Ambient,Los Angeles
B-2306,Onion,Fresh,B,2026-02-02,2026-02-16,95,Ambient,Phoenix
B-2307,Onion,Fresh,C,2026-01-31,2026-02-14,74,Ambient,Phoenix
B-2308,Fish,Chilled,B,2026-02-03,2026-02-08,55,Refrigerated,Los Angeles
B-2309,Fish,Chilled,B,2026-02-04,2026-02-09,371,Refrigerated,Phoenix
B-2310,Meat,Chilled,C,2026-02-06,2026-02-11,150,Refrigerated,Phoenix
B-2311,Onion,Fresh,C,2026-02-07,2026-02-21,354,Ambient,Chicago
B-2312,Fish,Chilled,A,2026-02-03,2026-02-08,288,Refrigerated,Chicago
B-2313,Meat,Chilled,B,2026-02-08,2026-02-13,486,Refrigerated,New York
B-2314,Onion,Fresh,B,2026-02-02,2026-02-16,488,Ambient,Los Angeles
B-2315,Onion,Fresh,C,2026-01-31,2026-02-14,164,Ambient,Houston
B-2316,Onion,Fresh,C,2026-02-01,2026-02-15,295,Ambient,Phoenix
B-2317,Milk,Chilled,A,2026-02-07,2026-02-14,312,Refrigerated,Chicago
B-2318,Tomato,Fresh,A,2026-01-31,2026-02-14,444,Ambient,New York
B-2319,Onion,Fresh,C,2026-02-01,2026-02-15,465,Ambient,Chicago
B-2320,Meat,Chilled,C,2026-01-31,2026-02-05,265,Refrigerated,Houston
B-2321,Meat,Chilled,C,2026-02-02,2026-02-07,357,Refrigerated,New York
B-2322,Onion,Fresh,B,2026-02-01,2026-02-15,352,Ambient,New York
B-2323,Fish,Chilled,A,2026-01-31,2026-02-05,315,Refrigerated,Phoenix
B-2324,Meat,Chilled,B,2026-02-03,2026-02-08,358,Refrigerated,Los Angeles
B-2325,Tomato,Fresh,C,2026-02-06,2026-02-20,80,Ambient,Houston
B-2326,Tomato,Fresh,B,2026-02-07,2026-02-21,474,Ambient,Houston
B-2327,Onion,Fresh,A,2026-02-06,2026-02-20,301,Ambient,Los Angeles
B-2328,Meat,Chilled,C,2026-02-08,2026-02-13,347,Refrigerated,Houston
B-2329,Tomato,Fresh,B,2026-02-04,2026-02-18,122,Ambient,Los Angeles
B-2330,Meat,Chilled,A,2026-02-09,2026-02-14,403,Refrigerated,Chicago
B-2331,Fish,Chilled,C,2026-02-05,2026-02-10,457,Refrigerated,Houston
B-2332,Milk,Chilled,C,2026-02-03,2026-02-10,274,Refrigerated,Houston
B-2333,Fish,Chilled,B,2026-02-08,2026-02-13,275,Refrigerated,New York
B-2334,Onion,Fresh,A,2026-02-07,2026-02-21,336,Ambient,Los Angeles
B-2335,Fish,Chilled,B,2026-02-09,2026-02-14,116,Refrigerated,New York
B-2336,Meat,Chilled,A,2026-02-06,2026-02-11,57,Refrigerated,Phoenix
B-2337,Meat,Chilled,A,2026-01-31,2026-02-05,266,Refrigerated,Phoenix
B-2338,Onion,Fresh,A,2026-02-08,2026-02-22,272,Ambient,Los Angeles
B-2339,Onion,Fresh,C,2026-02-02,2026-02-16,234,Ambient,Chicago
B-2340,Tomato,Fresh,B,2026-01-31,2026-02-14,419,Ambient,New York
B-2341,Milk,Chilled,C,2026-02-05,2026-02-12,216,Refrigerated,New York
B-2342,Onion,Fresh,C,2026-02-02,2026-02-16,160,Ambient,Houston
B-2343,Meat,Chilled,C,2026-02-04,2026-02-09,418,Refrigerated,Phoenix
B-2344,Fish,Chilled,B,2026-02-03,2026-02-08,466,Refrigerated,Houston
B-2345,Onion,Fresh,C,2026-02-02,2026-02-16,381,Ambient,New York
B-2346,Milk,Chilled,B,2026-02-05,2026-02-12,190,Refrigerated,Phoenix
B-2347,Tomato,Fresh,C,2026-02-07,2026-02-21,400,Ambient,Houston
B-2348,Milk,Chilled,C,2026-02-02,2026-02-09,160,Refrigerated,New York
B-2349,Tomato,Fresh,C,2026-02-03,2026-02-17,202,Ambient,Los Angeles
B-2350,Tomato,Fresh,A,2026-02-05,2026-02-19,159,Ambient,New York
B-2351,Fish,Chilled,C,2026-02-08,2026-02-13,285,Refrigerated,Los Angeles
B-2352,Fish,Chilled,C,2026-01-31,2026-02-05,84,Refrigerated,Phoenix
B-2353,Milk,Chilled,C,2026-02-05,2026-02-12,130,Refrigerated,Chicago
B-2354,Tomato,Fresh,A,2026-02-02,2026-02-16,434,Ambient,Phoenix
B-2355,Tomato,Fresh,C,2026-02-07,2026-02-21,442,Ambient,Houston
B-2356,Fish,Chilled,C,2026-02-04,2026-02-09,454,Refrigerated,Los Angeles
B-2357,Onion,Fresh,A,2026-02-02,2026-02-16,477,Ambient,Chicago
B-2358,Milk,Chilled,A,2026-02-08,2026-02-15,113,Refrigerated,New York
B-2359,Fish,Chilled,B,2026-02-06,2026-02-11,269,Refrigerated,New York
B-2360,Fish,Chilled,A,2026-02-03,2026-02-08,237,Refrigerated,Phoenix
B-2361,Tomato,Fresh,B,2026-02-06,2026-02-20,220,Ambient,Phoenix
B-2362,Onion,Fresh,A,2026-02-08,2026-02-22,263,Ambient,Chicago
B-2363,Meat,Chilled,B,2026-02-09,2026-02-14,342,Refrigerated,New York
B-2364,Meat,Chilled,B,2026-02-01,2026-02-06,84,Refrigerated,Phoenix
B-2365,Onion,Fresh,C,2026-02-07,2026-02-21,224,Ambient,Los Angeles
B-2366,Fish,Chilled,C,2026-02-07,2026-02-12,499,Refrigerated,Chicago
B-2367,Tomato,Fresh,B,2026-02-05,2026-02-19,213,Ambient,Los Angeles
B-2368,Meat,Chilled,B,2026-02-02,2026-02-07,302,Refrigerated,New York
B-2369,Meat,Chilled,B,2026-02-09,2026-02-14,373,Refrigerated,Los Angeles
B-2370,Tomato,Fresh,B,2026-02-05,2026-02-19,238,Ambient,New York
B-2371,Fish,Chilled,A,2026-02-09,2026-02-14,292,Refrigerated,Phoenix
B-2372,Onion,Fresh,B,2026-02-03,2026-02-17,279,Ambient,New York
B-2373,Meat,Chilled,B,2026-02-03,2026-02-08,95,Refrigerated,Los Angeles
B-2374,Fish,Chilled,B,2026-02-06,2026-02-11,347,Refrigerated,Los Angeles
B-2375,Milk,Chilled,B,2026-01-31,2026-02-07,386,Refrigerated,Los Angeles
B-2376,Onion,Fresh,C,2026-02-09,2026-02-23,148,Ambient,Chicago
B-2377,Milk,Chilled,A,2026-02-05,2026-02-12,86,Refrigerated,Phoenix
B-2378,Tomato,Fresh,A,2026-02-04,2026-02-18,416,Ambient,Houston
B-2379,Fish,Chilled,A,2026-02-07,2026-02-12,391,Refrigerated,Houston
B-2380,Onion,Fresh,C,2026-01-31,2026-02-14,462,Ambient,Houston
B-2381,Tomato,Fresh,B,2026-02-07,2026-02-21,188,Ambient,Phoenix
B-2382,Meat,Chilled,A,2026-02-01,2026-02-06,157,Refrigerated,Phoenix
B-2383,Milk,Chilled,A,2026-02-01,2026-02-08,489,Refrigerated,Houston
B-2384,Meat,Chilled,B,2026-02-02,2026-02-07,375,Refrigerated,Los Angeles
B-2385,Milk,Chilled,A,2026-02-03,2026-02-10,179,Refrigerated,Houston
B-2386,Onion,Fresh,C,2026-02-05,2026-02-19,343,Ambient,Phoenix
B-2387,Tomato,Fresh,B,2026-02-06,2026-02-20,266,Ambient,Houston
B-2388,Meat,Chilled,C,2026-02-09,2026-02-14,263,Refrigerated,Chicago
B-2389,Tomato,Fresh,B,2026-02-05,2026-02-19,72,Ambient,Phoenix
B-2390,Milk,Chilled,A,2026-02-08,2026-02-15,140,Refrigerated,New York
B-2391,Tomato,Fresh,A,2026-02-04,2026-02-18,481,Ambient,Los Angeles
B-2392,Tomato,Fresh,A,2026-02-08,2026-02-22,302,Ambient,Los Angeles
B-2393,Milk,Chilled,A,2026-02-02,2026-02-09,108,Refrigerated,Chicago
B-2394,Tomato,Fresh,B,2026-01-31,2026-02-14,390,Ambient,Houston
B-2395,Meat,Chilled,B,2026-02-04,2026-02-09,452,Refrigerated,New York
B-2396,Milk,Chilled,B,2026-02-07,2026-02-14,454,Refrigerated,Houston
B-2397,Onion,Fresh,B,2026-02-02,2026-02-16,289,Ambient,Los Angeles
B-2398,Fish,Chilled,C,2026-02-09,2026-02-14,494,Refrigerated,Los Angeles
B-2399,Onion,Fresh,C,2026-02-08,2026-02-22,99,Ambient,Los Angeles
B-2400,Meat,Chilled,B,2026-02-06,2026-02-11,126,Refrigerated,Houston
B-2401,Meat,Chilled,B,2026-02-02,2026-02-07,82,Refrigerated,Chicago
B-2402,Tomato,Fresh,A,2026-02-01,2026-02-15,358,Ambient,Phoenix
B-2403,Fish,Chilled,A,2026-02-09,2026-02-14,392,Refrigerated,Houston
B-2404,Fish,Chilled,A,2026-02-03,2026-02-08,83,Refrigerated,New York
B-2405,Tomato,Fresh,C,2026-02-08,2026-02-22,391,Ambient,New York
B-2406,Meat,Chilled,B,2026-02-04,2026-02-09,361,Refrigerated,New York
B-2407,Tomato,Fresh,B,2026-02-03,2026-02-17,493,Ambient,Chicago
B-2408,Onion,Fresh,C,2026-02-07,2026-02-21,277,Ambient,Los Angeles
B-2409,Onion,Fresh,A,2026-02-07,2026-02-21,394,Ambient,Los Angeles
B-2410,Meat,Chilled,C,2026-02-09,2026-02-14,308,Refrigerated,New York
B-2411,Milk,Chilled,C,2026-02-06,2026-02-13,331,Refrigerated,New York
B-2412,Meat,Chilled,A,2026-02-04,2026-02-09,284,Refrigerated,Chicago
B-2413,Meat,Chilled,A,2026-02-05,2026-02-10,475,Refrigerated,Houston
B-2414,Tomato,Fresh,C,2026-02-09,2026-02-23,331,Ambient,Houston
B-2415,Milk,Chilled,C,2026-02-06,2026-02-13,124,Refrigerated,New York
B-2416,Tomato,Fresh,A,2026-02-01,2026-02-15,353,Ambient,Phoenix
B-2417,Fish,Chilled,A,2026-02-06,2026-02-11,234,Refrigerated,Phoenix
B-2418,Fish,Chilled,A,2026-02-09,2026-02-14,461,Refrigerated,Los Angeles
B-2419,Fish,Chilled,C,2026-02-05,2026-02-10,225,Refrigerated,Chicago
B-2420,Fish,Chilled,A,2026-02-08,2026-02-13,440,Refrigerated,Houston
B-2421,Meat,Chilled,C,2026-02-03,2026-02-08,375,Refrigerated,New York
B-2422,Fish,Chilled,A,2026-01-31,2026-02-05,446,Refrigerated,Chicago
B-2423,Tomato,Fresh,A,2026-02-04,2026-02-18,301,Ambient,Chicago
B-2424,Onion,Fresh,B,2026-02-04,2026-02-18,406,Ambient,New York
B-2425,Tomato,Fresh,A,2026-02-07,2026-02-21,236,Ambient,Chicago
B-2426,Onion,Fresh,C,2026-02-04,2026-02-18,470,Ambient,Houston
B-2427,Fish,Chilled,C,2026-02-05,2026-02-10,482,Refrigerated,Chicago
B-2428,Milk,Chilled,A,2026-02-02,2026-02-09,493,Refrigerated,New York
B-2429,Fish,Chilled,B,2026-02-02,2026-02-07,358,Refrigerated,New York
B-2430,Milk,Chilled,B,2026-02-02,2026-02-09,136,Refrigerated,Chicago
B-2431,Milk,Chilled,B,2026-02-04,2026-02-11,303,Refrigerated,Houston
B-2432,Meat,Chilled,A,2026-02-04,2026-02-09,401,Refrigerated,Chicago
B-2433,Onion,Fresh,A,2026-02-09,2026-02-23,294,Ambient,Houston
B-2434,Milk,Chilled,B,2026-02-01,2026-02-08,492,Refrigerated,Phoenix
B-2435,Tomato,Fresh,A,2026-02-04,2026-02-18,297,Ambient,New York
B-2436,Milk,Chilled,B,2026-02-05,2026-02-12,471,Refrigerated,New York
B-2437,Meat,Chilled,B,2026-01-31,2026-02-05,345,Refrigerated,Chicago
B-2438,Fish,Chilled,C,2026-01-31,2026-02-05,228,Refrigerated,Los Angeles
B-2439,Onion,Fresh,B,2026-02-06,2026-02-20,318,Ambient,New York
B-2440,Tomato,Fresh,C,2026-02-01,2026-02-15,187,Ambient,New York
B-2441,Tomato,Fresh,C,2026-02-06,2026-02-20,389,Ambient,Chicago
B-2442,Milk,Chilled,C,2026-02-07,2026-02-14,66,Refrigerated,Los Angeles
B-2443,Meat,Chilled,B,2026-02-07,2026-02-12,461,Refrigerated,New York
B-2444,Fish,Chilled,A,2026-02-04,2026-02-09,453,Refrigerated,Phoenix
B-2445,Fish,Chilled,A,2026-01-31,2026-02-05,321,Refrigerated,Los Angeles
B-2446,Milk,Chilled,A,2026-01-31,2026-02-07,207,Refrigerated,Chicago
B-2447,Tomato,Fresh,A,2026-02-06,2026-02-20,447,Ambient,Houston
B-2448,Meat,Chilled,B,2026-02-08,2026-02-13,234,Refrigerated,Chicago
B-2449,Fish,Chilled,C,2026-02-09,2026-02-14,306,Refrigerated,Phoenix
B-2450,Meat,Chilled,A,2026-01-31,2026-02-05,98,Refrigerated,Los Angeles
B-2451,Fish,Chilled,A,2026-02-05,2026-02-10,390,Refrigerated,Phoenix
B-2452,Meat,Chilled,A,2026-02-05,2026-02-10,118,Refrigerated,Houston
B-2453,Milk,Chilled,B,2026-02-04,2026-02-11,458,Refrigerated,Los Angeles
B-2454,Tomato,Fresh,C,2026-02-02,2026-02-16,317,Ambient,Los Angeles
B-2455,Tomato,Fresh,C,2026-02-05,2026-02-19,234,Ambient,Chicago
B-2456,Fish,Chilled,C,2026-02-02,2026-02-07,488,Refrigerated,Houston
B-2457,Onion,Fresh,C,2026-02-02,2026-02-16,288,Ambient,Houston
B-2458,Meat,Chilled,B,2026-02-03,2026-02-08,186,Refrigerated,Phoenix
B-2459,Meat,Chilled,B,2026-02-07,2026-02-12,133,Refrigerated,Chicago
B-2460,Onion,Fresh,A,2026-02-05,2026-02-19,57,Ambient,Phoenix
B-2461,Tomato,Fresh,A,2026-02-01,2026-02-15,195,Ambient,Los Angeles
B-2462,Tomato,Fresh,B,2026-02-03,2026-02-17,286,Ambient,Los Angeles
B-2463,Meat,Chilled,C,2026-02-06,2026-02-11,422,Refrigerated,Chicago
B-2464,Meat,Chilled,C,2026-02-03,2026-02-08,327,Refrigerated,New York
B-2465,Tomato,Fresh,C,2026-02-08,2026-02-22,335,Ambient,Phoenix
B-2466,Fish,Chilled,B,2026-02-06,2026-02-11,143,Refrigerated,New York
B-2467,Milk,Chilled,B,2026-02-09,2026-02-16,292,Refrigerated,New York
B-2468,Meat,Chilled,C,2026-02-08,2026-02-13,375,Refrigerated,Phoenix
B-2469,Milk,Chilled,B,2026-02-09,2026-02-16,231,Refrigerated,Houston
B-2470,Tomato,Fresh,B,2026-02-08,2026-02-22,288,Ambient,Los Angeles
B-2471,Tomato,Fresh,B,2026-02-04,2026-02-18,59,Ambient,Houston
B-2472,Tomato,Fresh,C,2026-02-08,2026-02-22,450,Ambient,Los Angeles
B-2473,Onion,Fresh,C,2026-02-05,2026-02-19,326,Ambient,Los Angeles
B-2474,Meat,Chilled,A,2026-02-03,2026-02-08,416,Refrigerated,New York
B-2475,Tomato,Fresh,A,2026-02-01,2026-02-15,98,Ambient,Phoenix
B-2476,Onion,Fresh,A,2026-02-05,2026-02-19,472,Ambient,Houston
B-2477,Milk,Chilled,C,2026-02-01,2026-02-08,455,Refrigerated,Phoenix
B-2478,Milk,Chilled,C,2026-02-02,2026-02-09,402,Refrigerated,New York
B-2479,Fish,Chilled,A,2026-02-03,2026-02-08,441,Refrigerated,Chicago
B-2480,Fish,Chilled,A,2026-02-05,2026-02-10,169,Refrigerated,Chicago
B-2481,Fish,Chilled,C,2026-02-02,2026-02-07,252,Refrigerated,Los Angeles
B-2482,Meat,Chilled,C,2026-02-02,2026-02-07,436,Refrigerated,Chicago
B-2483,Tomato,Fresh,C,2026-01-31,2026-02-14,155,Ambient,Chicago
B-2484,Fish,Chilled,B,2026-02-06,2026-02-11,336,Refrigerated,Chicago
B-2485,Tomato,Fresh,C,2026-02-09,2026-02-23,71,Ambient,Los Angeles
B-2486,Milk,Chilled,B,2026-02-01,2026-02-08,232,Refrigerated,Los Angeles
B-2487,Fish,Chilled,C,2026-02-08,2026-02-13,182,Refrigerated,Phoenix
B-2488,Milk,Chilled,C,2026-02-04,2026-02-11,469,Refrigerated,Los Angeles
B-2489,Meat,Chilled,C,2026-02-02,2026-02-07,404,Refrigerated,Chicago
B-2490,Meat,Chilled,C,2026-02-01,2026-02-06,364,Refrigerated,Houston
B-2491,Fish,Chilled,A,2026-02-09,2026-02-14,497,Refrigerated,Houston
B-2492,Meat,Chilled,A,2026-02-09,2026-02-14,367,Refrigerated,Chicago
B-2493,Onion,Fresh,A,2026-01-31,2026-02-14,351,Ambient,New York
B-2494,Onion,Fresh,B,2026-02-08,2026-02-22,334,Ambient,Chicago
B-2495,Onion,Fresh,C,2026-02-04,2026-02-18,186,Ambient,Phoenix
B-2496,Fish,Chilled,A,2026-02-06,2026-02-11,238,Refrigerated,New York
B-2497,Milk,Chilled,A,2026-02-02,2026-02-09,96,Refrigerated,Los Angeles
B-2498,Meat,Chilled,A,2026-02-01,2026-02-06,405,Refrigerated,New York
B-2499,Milk,Chilled,C,2026-01-31,2026-02-07,432,Refrigerated,Los Angeles
