batch_id,product_name,product_type,quality_grade,produced_date,expiry_date,quantity,storage_type,city
B-2287,Onion,Fresh,A,2026-02-04,2026-02-18,422,Ambient,Houston
B-2288,Onion,Fresh,C,2026-02-02,2026-02-16,182,Ambient,New York
B-2289,Meat,Chilled,B,2026-02-02,2026-02-07,185,Refrigerated,Phoenix
B-2290,Onion,Fresh,A,2026-02-04,2026-02-18,392,Ambient,Phoenix
B-2291,Meat,Chilled,C,2026-02-08,2026-02-13,351,Refrigerated,Phoenix
B-2292,Milk,Chilled,C,2026-02-04,2026-02-11,471,Refrigerated,New York
B-2293,Tomato,Fresh,C,2026-02-03,2026-02-17,367,Ambient,Houston
B-2294,Onion,Fresh,A,2026-02-02,2026-02-16,303,Ambient,Los Angeles
B-2295,Tomato,Fresh,B,2026-02-02,2026-02-16,179,Ambient,Houston
B-2296,Milk,Chilled,A,2026-02-05,2026-02-12,106,Refrigerated,Los Angeles
B-2297,Meat,Chilled,A,2026-01-31,2026-02-05,278,Refrigerated,Phoenix
B-2298,Meat,Chilled,A,2026-02-08,2026-02-13,149,Refrigerated,New York
B-2299,Fish,Chilled,C,2026-02-03,2026-02-08,476,Refrigerated,Chicago
B-2300,Meat,Chilled,A,2026-02-02,2026-02-07,143,Refrigerated,Chicago
B-2301,Onion,Fresh,A,2026-02-08,2026-02-22,191,Ambient,New York
B-2302,Meat,Chilled,A,2026-02-03,2026-02-08,306,Refrigerated,Houston
B-2303,Onion,Fresh,C,2026-02-09,2026-02-23,284,Ambient,New York
B-2304,Onion,Fresh,C,2026-02-01,2026-02-15,478,Ambient,Chicago
B-2305,Onion,Fresh,B,2026-02-09,2026-02-23,112,Ambient,Chicago
B-2306,Onion,Fresh,B,2026-02-04,2026-02-18,487,Ambient,New York
B-2307,Tomato,Fresh,C,2026-02-08,2026-02-22,134,Ambient,Chicago
B-2308,Fish,Chilled,A,2026-02-04,2026-02-09,233,Refrigerated,Houston
B-2309,Fish,Chilled,B,2026-02-02,2026-02-07,125,Refrigerated,Houston
B-2310,Meat,Chilled,C,2026-02-04,2026-02-09,348,Refrigerated,Houston
B-2311,Onion,Fresh,C,2026-02-04,2026-02-18,294,Ambient,Los Angeles
B-2312,Meat,Chilled,A,2026-02-01,2026-02-06,105,Refrigerated,Chicago
B-2313,Tomato,Fresh,C,2026-02-02,2026-02-16,245,Ambient,Los Angeles
B-2314,Meat,Chilled,A,2026-02-04,2026-02-09,412,Refrigerated,Los Angeles
B-2315,Fish,Chilled,A,2026-02-01,2026-02-06,75,Refrigerated,Houston
B-2316,Fish,Chilled,C,2026-02-01,2026-02-06,183,Refrigerated,Houston
B-2317,Fish,Chilled,A,2026-02-04,2026-02-09,196,Refrigerated,Chicago
B-2318,Tomato,Fresh,B,2026-02-06,2026-02-20,75,Ambient,Chicago
B-2319,Milk,Chilled,C,2026-02-05,2026-02-12,251,Refrigerated,Houston
B-2320,Fish,Chilled,B,2026-02-09,2026-02-14,181,Refrigerated,Phoenix
B-2321,Meat,Chilled,B,2026-02-07,2026-02-12,373,Refrigerated,Los Angeles
B-2322,Milk,Chilled,B,2026-02-09,2026-02-16,382,Refrigerated,Chicago
B-2323,Fish,Chilled,A,2026-02-08,2026-02-13,107,Refrigerated,New York
B-2324,Milk,Chilled,C,2026-02-03,2026-02-10,100,Refrigerated,Chicago
B-2325,Onion,Fresh,C,2026-02-04,2026-02-18,167,Ambient,Houston
B-2326,Meat,Chilled,B,2026-02-02,2026-02-07,434,Refrigerated,Phoenix
B-2327,Fish,Chilled,B,2026-02-09,2026-02-14,143,Refrigerated,New York
B-2328,Meat,Chilled,B,2026-02-07,2026-02-12,52,Refrigerated,Houston
B-2329,Meat,Chilled,B,2026-02-07,2026-02-12,157,Refrigerated,Phoenix
B-2330,Fish,Chilled,C,2026-02-02,2026-02-07,444,Refrigerated,Chicago
B-2331,Meat,Chilled,A,2026-02-06,2026-02-11,178,Refrigerated,Phoenix
B-2332,Meat,Chilled,A,2026-02-05,2026-02-10,381,Refrigerated,Phoenix
B-2333,Tomato,Fresh,B,2026-02-03,2026-02-17,336,Ambient,Phoenix
B-2334,Tomato,Fresh,A,2026-02-09,2026-02-23,95,Ambient,Houston
B-2335,Milk,Chilled,C,2026-02-07,2026-02-14,96,Refrigerated,Los Angeles
B-2336,Fish,Chilled,B,2026-02-08,2026-02-13,240,Refrigerated,New York
B-2337,Fish,Chilled,C,2026-02-05,2026-02-10,170,Refrigerated,Houston
B-2338,Onion,Fresh,B,2026-02-01,2026-02-15,495,Ambient,Phoenix
B-2339,Onion,Fresh,C,2026-02-01,2026-02-15,247,Ambient,Chicago
B-2340,Meat,Chilled,A,2026-02-07,2026-02-12,203,Refrigerated,Phoenix
B-2341,Onion,Fresh,C,2026-02-06,2026-02-20,453,Ambient,Los Angeles
B-2342,Fish,Chilled,B,2026-02-03,2026-02-08,478,Refrigerated,Houston
B-2343,Onion,Fresh,B,2026-02-09,2026-02-23,390,Ambient,Los Angeles
B-2344,Meat,Chilled,B,2026-02-07,2026-02-12,251,Refrigerated,Phoenix
B-2345,Onion,Fresh,B,2026-02-03,2026-02-17,287,Ambient,New York
B-2346,Fish,Chilled,C,2026-02-09,2026-02-14,197,Refrigerated,Chicago
B-2347,Milk,Chilled,C,2026-02-06,2026-02-13,214,Refrigerated,Chicago
B-2348,Fish,Chilled,B,2026-01-31,2026-02-05,463,Refrigerated,New York
B-2349,Meat,Chilled,C,2026-02-02,2026-02-07,381,Refrigerated,Los Angeles
B-2350,Milk,Chilled,B,2026-02-05,2026-02-12,174,Refrigerated,New York
B-2351,Onion,Fresh,B,2026-02-03,2026-02-17,336,Ambient,Chicago
B-2352,Meat,Chilled,C,2026-02-07,2026-02-12,163,Refrigerated,Phoenix
B-2353,Fish,Chilled,B,2026-02-04,2026-02-09,268,Refrigerated,Phoenix
B-2354,Onion,Fresh,B,2026-02-08,2026-02-22,473,Ambient,Houston
B-2355,Tomato,Fresh,B,2026-02-03,2026-02-17,346,Ambient,Chicago
B-2356,Milk,Chilled,C,2026-02-09,2026-02-16,498,Refrigerated,Phoenix
B-2357,Onion,Fresh,B,2026-02-04,2026-02-18,65,Ambient,New York
B-2358,Meat,Chilled,A,2026-02-06,2026-02-11,98,Refrigerated,Los Angeles
B-2359,Fish,Chilled,B,2026-02-08,2026-02-13,305,Refrigerated,New York
B-2360,Onion,Fresh,B,2026-02-02,2026-02-16,137,Ambient,New York
B-2361,Onion,Fresh,B,2026-02-07,2026-02-21,234,Ambient,Houston
B-2362,Fish,Chilled,B,2026-02-02,2026-02-07,424,Refrigerated,Phoenix
B-2363,Onion,Fresh,C,2026-02-06,2026-02-20,301,Ambient,Phoenix
B-2364,Meat,Chilled,C,2026-02-03,2026-02-08,74,Refrigerated,Phoenix
B-2365,Meat,Chilled,B,2026-02-09,2026-02-14,145,Refrigerated,Los Angeles
B-2366,Tomato,Fresh,A,2026-02-08,2026-02-22,120,Ambient,New York
B-2367,Onion,Fresh,C,2026-02-04,2026-02-18,277,Ambient,Chicago
B-2368,Meat,Chilled,A,2026-02-06,2026-02-11,214,Refrigerated,Houston
B-2369,Milk,Chilled,C,2026-02-09,2026-02-16,89,Refrigerated,New York
B-2370,Milk,Chilled,A,2026-02-09,2026-02-16,347,Refrigerated,Phoenix
B-2371,Tomato,Fresh,B,2026-02-04,2026-02-18,460,Ambient,Houston
B-2372,Fish,Chilled,B,2026-02-02,2026-02-07,322,Refrigerated,Los Angeles
B-2373,Tomato,Fresh,B,2026-02-07,2026-02-21,107,Ambient,Chicago
B-2374,Fish,Chilled,A,2026-02-08,2026-02-13,394,Refrigerated,Chicago
B-2375,Fish,Chilled,A,2026-02-01,2026-02-06,488,Refrigerated,Los Angeles
B-2376,Tomato,Fresh,B,2026-02-09,2026-02-23,116,Ambient,Chicago
B-2377,Fish,Chilled,C,2026-02-08,2026-02-13,207,Refrigerated,Houston
B-2378,Fish,Chilled,C,2026-01-31,2026-02-05,248,Refrigerated,Houston
B-2379,Meat,Chilled,A,2026-02-06,2026-02-11,86,Refrigerated,Chicago
B-2380,Tomato,Fresh,B,2026-02-09,2026-02-23,199,Ambient,Los Angeles
B-2381,Onion,Fresh,C,2026-02-08,2026-02-22,79,Ambient,Los Angeles
B-2382,Meat,Chilled,A,2026-02-05,2026-02-10,470,Refrigerated,Chicago
B-2383,Onion,Fresh,C,2026-02-06,2026-02-20,106,Ambient,New York
B-2384,Fish,Chilled,B,2026-02-08,2026-02-13,419,Refrigerated,Phoenix
B-2385,Fish,Chilled,C,2026-02-03,2026-02-08,130,Refrigerated,Chicago
B-2386,Onion,Fresh,B,2026-02-06,2026-02-20,300,Ambient,Houston
B-2387,Milk,Chilled,B,2026-02-08,2026-02-15,137,Refrigerated,Chicago
B-2388,Fish,Chilled,A,2026-02-08,2026-02-13,173,Refrigerated,Chicago
B-2389,Tomato,Fresh,A,2026-02-05,2026-02-19,336,Ambient,New York
B-2390,Onion,Fresh,B,2026-02-07,2026-02-21,419,Ambient,Phoenix
B-2391,Onion,Fresh,B,2026-02-02,2026-02-16,106,Ambient,Chicago
B-2392,Tomato,Fresh,C,2026-02-02,2026-02-16,70,Ambient,Houston
B-2393,Onion,Fresh,A,2026-02-08,2026-02-22,277,Ambient,Chicago
B-2394,Meat,Chilled,B,2026-02-01,2026-02-06,453,Refrigerated,New York
B-2395,Fish,Chilled,C,2026-02-07,2026-02-12,435,Refrigerated,Chicago
B-2396,Onion,Fresh,A,2026-02-09,2026-02-23,402,Ambient,Chicago
B-2397,Fish,Chilled,B,2026-02-09,2026-02-14,201,Refrigerated,Los Angeles
B-2398,Meat,Chilled,B,2026-02-08,2026-02-13,330,Refrigerated,Houston
B-2399,Tomato,Fresh,C,2026-02-08,2026-02-22,225,Ambient,Los Angeles
B-2400,Onion,Fresh,A,2026-02-02,2026-02-16,114,Ambient,Chicago
B-2401,Fish,Chilled,A,2026-02-03,2026-02-08,128,Refrigerated,Los Angeles
B-2402,Tomato,Fresh,A,2026-02-04,2026-02-18,102,Ambient,New York
B-2403,Onion,Fresh,B,2026-02-06,2026-02-20,268,Ambient,Chicago
B-2404,Tomato,Fresh,C,2026-02-09,2026-02-23,492,Ambient,Phoenix
B-2405,Onion,Fresh,C,2026-02-02,2026-02-16,152,Ambient,Chicago
B-2406,Tomato,Fresh,C,2026-02-02,2026-02-16,387,Ambient,New York
B-2407,Milk,Chilled,B,2026-02-01,2026-02-08,190,Refrigerated,Houston
B-2408,Milk,Chilled,A,2026-02-07,2026-02-14,481,Refrigerated,Los Angeles
B-2409,Meat,Chilled,B,2026-02-02,2026-02-07,295,Refrigerated,Chicago
B-2410,Onion,Fresh,B,2026-02-06,2026-02-20,450,Ambient,Chicago
B-2411,Fish,Chilled,C,2026-02-02,2026-02-07,441,Refrigerated,Los Angeles
B-2412,Onion,Fresh,A,2026-02-07,2026-02-21,173,Ambient,Houston
B-2413,Onion,Fresh,B,2026-02-08,2026-02-22,75,Ambient,Phoenix
B-2414,Onion,Fresh,A,2026-02-01,2026-02-15,183,Ambient,Chicago
B-2415,Tomato,Fresh,B,2026-02-04,2026-02-18,337,Ambient,Chicago
B-2416,Meat,Chilled,A,2026-02-07,2026-02-12,428,Refrigerated,Phoenix
B-2417,Milk,Chilled,C,2026-01-31,2026-02-07,412,Refrigerated,New York
B-2418,Meat,Chilled,C,2026-02-04,2026-02-09,455,Refrigerated,Los Angeles
B-2419,Tomato,Fresh,C,2026-02-05,2026-02-19,132,Ambient,Phoenix
B-2420,Onion,Fresh,B,2026-02-01,2026-02-15,372,Ambient,Los Angeles
B-2421,Milk,Chilled,B,2026-02-01,2026-02-08,350,Refrigerated,New York
B-2422,Onion,Fresh,B,2026-02-05,2026-02-19,383,Ambient,New York
B-2423,Fish,Chilled,B,2026-02-02,2026-02-07,152,Refrigerated,Los Angeles
B-2424,Meat,Chilled,A,2026-02-06,2026-02-11,492,Refrigerated,Chicago
B-2425,Meat,Chilled,B,2026-02-01,2026-02-06,313,Refrigerated,Phoenix
B-2426,Meat,Chilled,A,2026-02-01,2026-02-06,469,Refrigerated,Phoenix
B-2427,Onion,Fresh,B,2026-02-07,2026-02-21,192,Ambient,Phoenix
B-2428,Meat,Chilled,A,2026-02-02,2026-02-07,265,Refrigerated,Chicago
B-2429,Tomato,Fresh,C,2026-02-03,2026-02-17,225,Ambient,Houston
B-2430,Onion,Fresh,C,2026-02-08,2026-02-22,306,Ambient,Los Angeles
B-2431,Meat,Chilled,C,2026-02-03,2026-02-08,130,Refrigerated,New York
B-2432,Tomato,Fresh,C,2026-02-05,2026-02-19,354,Ambient,Houston
B-2433,Milk,Chilled,A,2026-01-31,2026-02-07,289,Refrigerated,Houston
B-2434,Onion,Fresh,B,2026-02-01,2026-02-15,272,Ambient,Phoenix
B-2435,Tomato,Fresh,B,2026-02-04,2026-02-18,199,Ambient,Los Angeles
B-2436,Meat,Chilled,A,2026-01-31,2026-02-05,486,Refrigerated,Houston
B-2437,Tomato,Fresh,B,2026-02-07,2026-02-21,167,Ambient,Chicago
B-2438,Onion,Fresh,C,2026-01-31,2026-02-14,52,Ambient,Houston
B-2439,Meat,Chilled,C,2026-02-03,2026-02-08,51,Refrigerated,Los Angeles
B-2440,Fish,Chilled,A,2026-02-07,2026-02-12,359,Refrigerated,New York
B-2441,Fish,Chilled,A,2026-02-07,2026-02-12,316,Refrigerated,Phoenix
B-2442,Tomato,Fresh,C,2026-01-31,2026-02-14,498,Ambient,Chicago
B-2443,Tomato,Fresh,B,2026-02-08,2026-02-22,241,Ambient,Chicago
B-2444,Milk,Chilled,A,2026-02-04,2026-02-11,69,Refrigerated,Houston
B-2445,Tomato,Fresh,B,2026-02-01,2026-02-15,126,Ambient,Chicago
B-2446,Meat,Chilled,B,2026-02-04,2026-02-09,236,Refrigerated,Phoenix
B-2447,Milk,Chilled,C,2026-02-06,2026-02-13,270,Refrigerated,Chicago
B-2448,Fish,Chilled,C,2026-02-03,2026-02-08,341,Refrigerated,Los Angeles
B-2449,Onion,Fresh,C,2026-02-01,2026-02-15,500,Ambient,New York
B-2450,Onion,Fresh,C,2026-02-07,2026-02-21,397,Ambient,Houston
B-2451,Onion,Fresh,A,2026-02-02,2026-02-16,482,Ambient,New York
B-2452,Onion,Fresh,A,2026-02-02,2026-02-16,203,Ambient,Houston
B-2453,Fish,Chilled,A,2026-02-01,2026-02-06,184,Refrigerated,Los Angeles
B-2454,Fish,Chilled,B,2026-02-08,2026-02-13,247,Refrigerated,New York
B-2455,Meat,Chilled,A,2026-02-04,2026-02-09,363,Refrigerated,New York
B-2456,Fish,Chilled,C,2026-02-07,2026-02-12,132,Refrigerated,Chicago
B-2457,Tomato,Fresh,C,2026-02-01,2026-02-15,290,Ambient,Phoenix
B-2458,Onion,Fresh,C,2026-02-06,2026-02-20,94,Ambient,Phoenix
B-2459,Tomato,Fresh,C,2026-02-09,2026-02-23,221,Ambient,Chicago
B-2460,Fish,Chilled,C,2026-02-09,2026-02-14,424,Refrigerated,New York
B-2461,Onion,Fresh,A,2026-02-09,2026-02-23,100,Ambient,New York
B-2462,Milk,Chilled,C,2026-02-02,2026-02-09,156,Refrigerated,Houston
B-2463,Fish,Chilled,A,2026-02-03,2026-02-08,332,Refrigerated,Los Angeles
B-2464,Fish,Chilled,C,2026-02-03,2026-02-08,182,Refrigerated,Chicago
B-2465,Meat,Chilled,B,2026-02-06,2026-02-11,429,Refrigerated,New York
B-2466,Milk,Chilled,C,2026-02-07,2026-02-14,425,Refrigerated,Chicago
B-2467,Meat,Chilled,C,2026-02-01,2026-02-06,75,Refrigerated,Houston
B-2468,Tomato,Fresh,B,2026-02-06,2026-02-20,306,Ambient,New York
B-2469,Tomato,Fresh,B,2026-02-09,2026-02-23,100,Ambient,New York
B-2470,Milk,Chilled,A,2026-02-08,2026-02-15,166,Refrigerated,New York
B-2471,Fish,Chilled,A,2026-02-05,2026-02-10,309,Refrigerated,New York
B-2472,Milk,Chilled,B,2026-02-07,2026-02-14,336,Refrigerated,Los Angeles
B-2473,Onion,Fresh,C,2026-01-31,2026-02-14,330,Ambient,Los Angeles
B-2474,Fish,Chilled,C,2026-02-09,2026-02-14,446,Refrigerated,Los Angeles
B-2475,Milk,Chilled,C,2026-01-31,2026-02-07,154,Refrigerated,New York
B-2476,Tomato,Fresh,C,2026-02-07,2026-02-21,242,Ambient,Phoenix
B-2477,Milk,Chilled,C,2026-02-06,2026-02-13,112,Refrigerated,Houston
B-2478,Tomato,Fresh,A,2026-02-02,2026-02-16,298,Ambient,Phoenix
B-2479,Onion,Fresh,C,2026-02-01,2026-02-15,231,Ambient,Chicago
B-2480,Onion,Fresh,C,2026-02-01,2026-02-15,262,Ambient,Chicago
B-2481,Tomato,Fresh,B,2026-02-07,2026-02-21,239,Ambient,Houston
B-2482,Tomato,Fresh,B,2026-01-31,2026-02-14,447,Ambient,Los Angeles
B-2483,Meat,Chilled,B,2026-02-05,2026-02-10,64,Refrigerated,New York
B-2484,Tomato,Fresh,A,2026-02-08,2026-02-22,168,Ambient,New York
B-2485,Meat,Chilled,C,2026-02-07,2026-02-12,320,Refrigerated,Los Angeles
B-2486,Fish,Chilled,C,2026-02-05,2026-02-10,380,Refrigerated,Houston
B-2487,Onion,Fresh,B,2026-02-04,2026-02-18,496,Ambient,Chicago
B-2488,Onion,Fresh,B,2026-02-08,2026-02-22,298,Ambient,Chicago
B-2489,Onion,Fresh,B,2026-02-01,2026-02-15,496,Ambient,Houston
B-2490,Tomato,Fresh,B,2026-02-03,2026-02-17,206,Ambient,New York
B-2491,Onion,Fresh,C,2026-02-04,2026-02-18,193,Ambient,New York
B-2492,Tomato,Fresh,B,2026-02-08,2026-02-22,367,Ambient,Chicago
B-2493,Milk,Chilled,A,2026-01-31,2026-02-07,355,Refrigerated,Phoenix
B-2494,Meat,Chilled,C,2026-02-06,2026-02-11,389,Refrigerated,Los Angeles
B-2495,Fish,Chilled,B,2026-02-06,2026-02-11,185,Refrigerated,Los Angeles
B-2496,Milk,Chilled,C,2026-02-04,2026-02-11,181,Refrigerated,Los Angeles
B-2497,Milk,Chilled,B,2026-02-01,2026-02-08,165,Refrigerated,Houston
B-2498,Onion,Fresh,B,2026-02-07,2026-02-21,384,Ambient,Phoenix
B-2499,Onion,Fresh,B,2026-02-09,2026-02-23,112,Ambient,Los Angeles
